year,lender_id,lender_name
2015,3-0000034866,RELIANCE BANK
2015,3-0000035014,NBKC BANK
2015,3-0000035022,CITIZENS FIRST BANK
2015,3-0000035076,HERITAGE COMMUNITY BANK
2015,3-0000035123,RELIANCE BANK
2015,3-0000035333,OAK BANK
2015,3-0000035365,BANK OF OAK RIDGE
2015,3-0000035426,TWO RIVER COMMUNITY BANK
2015,3-0000057072,ADVANTAGE BANK
2015,3-0000057228,EMBASSY BANK FOR THE LEHIGH VA
2015,3-0000057312,TOWN & COUNTRY BANK
2015,3-0000057498,COUNTRY BANK
2015,3-0000057813,STERLING BANK
2015,3-0000057966,FIRST CHOICE BANK
2015,3-0000058348,MILLENNIUM BANK
2015,3-0000058471,FIRST CHOICE BANK
2015,3-0000058604,LEVEL ONE BANK
2015,3-0000058752,NORTHWEST BANK
2015,3-0000059070,HARBORONE BANK
2015,3-0000090141,THE PROVIDENT BANK
2015,3-0000090160,BLUE HILLS BANK
2015,3-0000090181,CLINTON SAVINGS BANK
2015,3-0000090183,MIDDLESEX SAVINGS BANK
2015,3-0000090191,EAGLE BANK
2015,3-0000090227,LOWELL FIVE CENT SAVINGS BANK
2015,3-0000090250,INSTITUTION FOR SAVINGS
2015,3-0000090270,RANDOLPH SAVINGS BANK
2015,3-0000090282,SPENCER SAVINGS BANK
2015,5-0000000028,CENTRIS FEDERAL CREDIT UNION
2015,5-0000000079,CAMPUS FEDERAL CREDIT UNION
2015,5-0000000080,AMERICAN EAGLE FCU
2015,5-0000000082,FIRST ATLANTIC FEDERAL CREDIT
2015,5-0000000135,OMAHA FEDERAL CREDIT UNION
2015,5-0000000196,GTE FINANCIAL
2015,5-0000000340,JAX FEDERAL CREDIT UNION
2015,5-0000000395,DAYTON FIREFIGHTERS FEDERAL CU
2015,5-0000000511,BFG FEDERAL CREDIT UNION
2015,5-0000000528,UTAH FIRST FEDERAL CREDIT UNIO
2015,5-0000000566,NUVISION FEDERAL CREDIT UNION
2015,5-0000000770,COMMUNITY RESOURCE FCU
2015,5-0000000857,AFFINITY FEDERAL CREDIT UNION
2015,5-0000000911,STAR USA FEDERAL CREDIT UNION
2015,5-0000000926,RIVER CITY FCU
2015,5-0000000948,NUSENDA FEDERAL CREDIT UNION
2015,5-0000001015,NORTH JERSEY FEDERAL CU
2015,5-0000001022,SC FEDERAL CREDIT UNION
2015,5-0000001115,COASTLINE FEDERAL CREDIT UNION
2015,5-0000001199,BMI FEDERAL CREDIT UNION
2015,5-0000001261,LANGLEY FEDERAL CREDIT UNION
2015,5-0000001303,PEN AIR FEDERAL CREDIT UNION
2015,5-0000001367,UNIVERSITY FEDERAL CREDIT UNIO
2015,5-0000001427,MIDWEST AMERICA FEDERAL CU
2015,5-0000001520,TENNESSEE VALLEY FEDERAL C U
2015,5-0000001718,HAWAII STATE FEDERAL CREDIT UN
2015,5-0000001747,ARIZONA FEDERAL CU
2015,5-0000001785,HAWAII SCHOOLS FCU
2015,5-0000001792,EVOLVE FEDERAL CREDIT UNION
2015,5-0000001815,HAWAIIUSA FEDERAL CREDIT UNION
2015,5-0000001884,SUNMARK FCU
2015,5-0000001999,LOGIX FEDERAL CREDIT UNION
2015,5-0000002099,CITADEL
2015,5-0000002157,TUCSON FEDERAL CREDIT UNION
2015,5-0000003025,EMPOWER FEDERAL CREDIT UNION
2015,5-0000003804,KERN SCHOOLS FED CREDIT UNION
2015,5-0000004035,MEMBER ONE FCU
2015,5-0000004142,KINECTA FEDERAL CREDIT UNION
2015,5-0000004202,WESTERN SUN FEDERAL CREDIT UNI
2015,5-0000004580,THE SUMMIT FEDERAL CREDIT UNIO
2015,5-0000004702,KELLOGG CFCU
2015,5-0000004714,UNITED SOUTHEAST FCU
2015,5-0000004735,BETHPAGE FEDERAL CREDIT UNION
2015,5-0000005400,SAC FEDERAL CREDIT UNION
2015,5-0000005495,GLASS CITY FEDERAL CREDIT UNIO
2015,5-0000005500,NORTHWEST FEDERAL CREDIT UNION
2015,5-0000005727,HARVESTERS FEDERAL CREDIT UNIO
2015,5-0000005754,ANDREWS FEDERAL CREDIT UNION
2015,5-0000005797,ORNL FEDERAL CREDIT UNION
2015,5-0000005913,ALASKA USA FCU
2015,5-0000006160,SUN EAST FEDERAL CREDIT UNION
2015,5-0000006328,NASA FEDERAL CREDIT UNION
2015,5-0000006574,MERCK SHARP & DOHME FCU
2015,5-0000006694,MEMBERS 1ST FCU
2015,5-0000006775,Y 12 FEDERAL CREDIT UNION
2015,5-0000006885,PEOPLE FIRST F.C.U.
2015,5-0000007393,COLUMBUS METRO FEDERAL CREDIT
2015,5-0000007448,1ST ADVANTAGE FCU
2015,5-0000007544,REDSTONE FEDERAL CREDIT UNION
2015,5-0000007569,DORT FEDERAL CREDIT UNION
2015,5-0000007608,CBC FEDERAL CREDIT UNION
2015,5-0000007840,TRULIANT FEDERAL CREDIT UNION
2015,5-0000007960,WHITE SANDS FEDERAL CU
2015,5-0000008116,TEACHERS FEDERAL CREDIT UNION
2015,5-0000008585,GENCO FEDERAL CREDIT UNION
2015,5-0000008594,FINANCIAL CENTER FIRST CU
2015,5-0000008658,CAPITAL COMMUNICATIONS FCU
2015,5-0000009071,DIRECT FEDERAL CREDIT UNION
2015,5-0000009095,HANSCOM FEDERAL CREDIT UNION
2015,5-0000009229,NEIGHBORS FEDERAL CREDIT UNION
2015,5-0000009260,L&N FEDERAL CREDIT UNION
2015,5-0000009788,EGLIN FEDERAL CREDIT UNION
2015,5-0000009915,MCCOY FEDERAL CREDIT UNION
2015,5-0000009976,GROW FINANCIAL FCU
2015,5-0000009988,SAFE FEDERAL CREDIT UNION
2015,5-0000010465,UNIVERSITY OF HAWAII FEDERAL C
2015,5-0000010709,UTAH COMMUNITY CREDIT UNION
2015,5-0000010754,TYNDALL FEDERAL CREDIT UNION
2015,5-0000010920,ARKANSAS FEDERAL CREDIT UNION
2015,5-0000011065,SECURITY SERVICE FCU
2015,5-0000011263,SHREVEPORT FEDERAL CREDIT UNIO
2015,5-0000011316,SANDIA AREA FEDERAL CREDIT UNI
2015,5-0000011570,ENT FEDERAL CREDIT UNION
2015,5-0000012199,KIRTLAND FEDERAL CREDIT UNION
2015,5-0000013242,CHARTWAY FEDERAL CREDIT UNION
2015,5-0000013605,ABNB FEDERAL CREDIT UNION
2015,5-0000014135,DIAMOND VALLEY FCU
2015,5-0000014384,MISSION FEDERAL CREDIT UNION
2015,5-0000014388,HARTFORD FEDERAL CREDIT UNION
2015,5-0000014568,LA CAPITOL FEDERAL CREDIT UNIO
2015,5-0000014692,ASI FEDERAL CREDIT UNION
2015,5-0000015095,PINNACLE FEDERAL CREDIT UNION
2015,5-0000015766,MID-HUDSON VALLEY FEDERAL C.U.
2015,5-0000016626,HERITAGE FEDERAL CREDIT UNION
2015,5-0000016657,LANCO FEDERAL CREDIT UNION
2015,5-0000016993,PEOPLES FEDERAL CREDIT UNION
2015,5-0000017057,WEST VIRGINIA FEDERAL CREDIT U
2015,5-0000017117,R.I.A. FEDERAL CREDIT UNION
2015,5-0000017429,VISIONS FEDERAL CREDIT UNION
2015,5-0000017587,USALLIANCE FED CU
2015,5-0000017914,SUFFOLK FEDERAL CREDIT UNION
2015,5-0000018297,COASTAL FEDERAL CREDIT UNION
2015,5-0000018716,MID-ATLANTIC FEDERAL CREDIT UN
2015,5-0000019085,PITTSFORD FEDERAL CREDIT UNION
2015,5-0000019228,CROSS VALLEY FCU
2015,5-0000019448,UT FEDERAL CREDIT UNION
2015,5-0000020041,AMERICHOICE FCU
2015,5-0000020042,FRANKLIN MINT FCU
2015,5-0000020068,XCEED FINANCIAL FEDERAL CREDIT
2015,5-0000020623,JOHNS HOPKINS FEDERAL CREDIT U
2015,5-0000023279,MSU FEDERAL CREDIT UNION
2015,5-0000023521,DIGITAL FEDERAL CREDIT UNION
2015,5-0000024034,NOTRE DAME FEDERAL CREDIT UNIO
2015,5-0000024063,FOUNDERS FEDERAL CREDIT UNION
2015,5-0000024165,UNIVERSITY OF KY FCU
2015,5-0000024181,ADVANTAGE FEDERAL CREDIT UNION
2015,5-0000024202,TELCOE FEDERAL CREDIT UNION
2015,5-0000024312,NORTHCOUNTRY FEDERAL CREDIT UN
2015,5-0000024360,HIWAY FEDERAL CREDIT UNION
2015,5-0000024382,SAN ANTONIO FEDERAL CREDIT UNI
2015,5-0000024438,ALLEGACY FEDERAL CREDIT UNION
2015,5-0000024524,TINKER FEDERAL CREDIT UNION
2015,5-0000024557,WEBSTER FIRST FEDRAL CREDIT UN
2015,5-0000024563,ESL FEDERAL CREDIT UNION
2015,5-0000024567,TEXAR FEDERAL CREDIT UNION
2015,5-0000024673,FIRST FEDERAL CREDIT UNION
2015,5-0000024688,CYPRUS FEDERAL CREDIT UNIOM
2015,5-0000024692,MOUNTAIN AMERICA CREDIT UNION
2015,5-0000024693,GOLDENWEST FEDERAL CREDIT UNIO
2015,5-0000024694,AMERICA FIRST CREDIT UNION
2015,5-0000024702,GULF WINDS FEDERAL CREDIT UNIO
2015,5-0000024708,DESERET FIRST FEDERAL CREDIT U
2015,5-0000024726,GRANITE CREDIT UNION
2015,5-0000024746,HORIZON UTAH FEDERAL CREDIT UN
2015,5-0000024808,CHARLOTTE METRO FEDERAL CREDIT
2015,5-0000024812,TULSA FEDERAL CREDIT UNION
2015,5-0000024854,CREDIT UNION OF COLORADO A FCU
2015,5-0000060002,MEMBERS CREDIT UNION
2015,5-0000060042,WSECU
2015,5-0000060058,GECU OF EL PASO
2015,5-0000060060,TEACHERS CREDIT UNION
2015,5-0000060062,CREDIT UNION OF AMERICA
2015,5-0000060087,ACHIEVA CREDIT UNION
2015,5-0000060153,MUNICIPAL CREDIT UNION
2015,5-0000060238,GREAT LAKES CREDIT UNION
2015,5-0000060275,FREEDOM CREDIT UNION
2015,5-0000060276,NORTHWEST COMMUNITY CREDIT UNI
2015,5-0000060337,I H MISSISSIPPI VALLEY CU
2015,5-0000060380,WEOKIE CREDIT UNION
2015,5-0000060400,ST LOUIS COMMUNITY CU
2015,5-0000060484,ACU
2015,5-0000060532,LANDMARK CREDIT UNION
2015,5-0000060553,TTCU THE CREDIT UNION
2015,5-0000060605,FAMILY SECURITY CREDIT UNION
2015,5-0000060608,ACU OF TX
2015,5-0000060683,PUBLIC SERVICE CREDIT UNION
2015,5-0000060700,ARROWHEAD CU
2015,5-0000060728,THE FAMILY CREDIT UNION
2015,5-0000060784,CALIFORNIA CREDIT UNION
2015,5-0000060793,REDWOOD CREDIT UNION
2015,5-0000060799,NEW HORIZONS CREDIT UNION
2015,5-0000061004,SAN DIEGO COUNTY CREDIT UNION
2015,5-0000061077,SEVEN SEVENTEEN CREDIT UNION
2015,5-0000061315,ARIZONA STATE CREDIT UNION
2015,5-0000061330,BAYPORT CREDIT UNION
2015,5-0000061437,COMMONWEALTH CREDIT UNION
2015,5-0000061447,NUMARK CREDIT UNION
2015,5-0000061623,KEMBA FINANCIAL CREDIT UNION
2015,5-0000061650,THE GOLDEN 1 CREDIT UNION
2015,5-0000061664,RIVER VALLEY CREDIT UNION
2015,5-0000061716,NORTHWEST COMMUNITY CREDIT UNI
2015,5-0000061741,COMMONWEALTH CENTRAL CU
2015,5-0000061810,KEMBA CREDIT UNION INC.
2015,5-0000061840,METRO CREDIT UNION
2015,5-0000062005,MELROSE CREDIT UNION
2015,5-0000062047,LAKE TRUST CREDIT UNION
2015,5-0000062123,RIVER VALLEY CREDIT UNION
2015,5-0000062141,TEAM ONE CREDIT UNION
2015,5-0000062172,CONSUMERS CREDIT UNION
2015,5-0000062236,VIBE CREDIT UNION
2015,5-0000062322,OKLAHOMA CENTRAL CREDIT UNION
2015,5-0000062509,FIRSTMARK CREDIT UNION
2015,5-0000062514,LAKE MICHIGAN CREDIT UNION
2015,5-0000062562,CREDIT UNION ONE
2015,5-0000062574,BOULDER VALLEY CREDIT UNION
2015,5-0000062745,ONPOINT COMMUNITY CREDIT UNION
2015,5-0000062829,AFFINITY CREDIT UNION
2015,5-0000062848,TELHIO CREDIT UNION
2015,5-0000062881,ARIZONA CENTRAL CREDIT UNION
2015,5-0000062965,FINANCIAL PLUS CREDIT UNION
2015,5-0000062969,COLLINS COMMUNITY CREDIT UNION
2015,5-0000063020,SUMMIT CREDIT UNION
2015,5-0000063057,LISTERHILL CREDIT UNION
2015,5-0000063133,UNIVERSITY CREDIT UNION
2015,5-0000063440,UNITUS COMMUNITY CU
2015,5-0000063447,COMMUNITY CREDIT UNION
2015,5-0000063545,TELCO COMMUNITY CREDIT UNION
2015,5-0000063602,LINN AREA CREDIT UNION
2015,5-0000063789,ALLIANCE CREDIT UNION
2015,5-0000063829,ST MARY'S BANK CU
2015,5-0000064049,DUPACO COMMUNITY CREDIT UNION
2015,5-0000064084,MAZUMA CREDIT UNION
2015,5-0000064131,PA STATE EMPLOYEES C U
2015,5-0000064171,UNIVERSITY CREDIT UNION
2015,5-0000064203,GREATER IOWA CREDIT UNION
2015,5-0000064342,CREDIT UNION OF DENVER
2015,5-0000064418,VERIDIAN CREDIT UNION
2015,5-0000064471,DUTRAC COMMUNITY CU
2015,5-0000064482,UNCLE CREDIT UNION
2015,5-0000064778,PUBLIC SERVICE CREDIT UNION
2015,5-0000064880,COMMUNITY CHOICE CREDIT UNION
2015,5-0000064970,UNIVERSAL 1 CREDIT UNION
2015,5-0000065078,COMMUNITY CHOICE CREDIT UNION
2015,5-0000065082,SUNWEST EDUCATIONAL CREDIT UNI
2015,5-0000065491,MEMBERS FIRST CREDIT UNION
2015,5-0000065513,STATE EMPLOYEES CREDIT UNION
2015,5-0000065746,DEXTER CREDIT UNION
2015,5-0000065788,WESTERRA CREDIT UNION
2015,5-0000065861,PEOPLES CREDIT UNION
2015,5-0000066157,CREDIT UNION 1
2015,5-0000066158,TRUMARK FINANCIAL CREDIT UNION
2015,5-0000066328,WRIGHT-PATT CREDIT UNION  INC.
2015,5-0000066330,STATE EMPLOYEES CREDIT UNION
2015,5-0000066331,SOUND CREDIT UNION
2015,5-0000066337,INDUSTRIAL CREDIT UNION
2015,5-0000066343,PROVIDENT CREDIT UNION
2015,5-0000066357,DELTA COMMUNITY CREDIT UNION
2015,5-0000066359,FIRST NORTHERN CREDIT UNION
2015,5-0000066364,METRO CREDIT UNION
2015,5-0000066370,SCOTT CREDIT UNION
2015,5-0000066399,HARBORSTONE CREDIT UNION
2015,5-0000066448,EDUCATORS CREDIT UNION
2015,5-0000066492,UW CREDIT UNION
2015,5-0000066584,CALIFORNIA COAST CREDIT UNION
2015,5-0000066585,POINT BREEZE CREDIT UNION
2015,5-0000066594,GREENWOOD CREDIT UNION
2015,5-0000066595,COVENTRY CREDIT UNION
2015,5-0000066642,COMMUNITY FIRST CREDIT UNION
2015,5-0000066699,LEOMINSTER CREDIT UNION
2015,5-0000066703,WESCOM CENTRAL CREDIT UNION
2015,5-0000066731,FOX COMMUNITIES CREDIT UNION
2015,5-0000066751,LANDMARK CREDIT UNION
2015,5-0000066818,FIRST COMMUNITY CREDIT UNION
2015,5-0000066824,FREEDOM CREDIT UNION
2015,5-0000066834,ROYAL CREDIT UNION
2015,5-0000066835,DAY AIR CREDIT UNION
2015,5-0000066836,VIRGINIA CREDIT UNION  INC
2015,5-0000066840,CODE CREDIT UNION
2015,5-0000066841,NUMERICA CREDIT UNION
2015,5-0000066865,CAPITAL CREDIT UNION
2015,5-0000066965,BEACON CREDIT UNION
2015,5-0000067176,FOND DU LAC CREDIT UNION
2015,5-0000067190,SUMMIT CREDIT UNION
2015,5-0000067214,FIRST COMMUNITY CREDIT UNION
2015,5-0000067264,HORIZON CREDIT UNION
2015,5-0000067269,RHODE ISLAND CREDIT UNION
2015,5-0000067278,PAWTUCKET CREDIT UNION
2015,5-0000067297,SPACE COAST CREDIT UNION
2015,5-0000067348,UNIVERSITY CREDIT UNION
2015,5-0000067611,EDUCATORS CREDIT UNION
2015,5-0000067619,FIRST COMMUNITY CREDIT UNION
2015,5-0000067644,FIRST CENTRAL CREDIT UNION
2015,5-0000067664,COMMUNITYAMERICA CREDIT UNION
2015,5-0000067668,FLORIDA CENTRAL CREDIT UNION
2015,5-0000067669,CITY CREDIT UNION
2015,5-0000067804,VANTAGE CREDIT UNION
2015,5-0000067836,SHARON CREDIT UNION
2015,5-0000067895,COMMUNITY FIRST CREDIT UNION
2015,5-0000067928,EECU
2015,5-0000067972,CORNERSTONE FINANCIAL CREDIT U
2015,5-0000067982,OLD HICKORY CREDIT UNION
2015,5-0000067994,INDUSTRIAL CREDIT UNION
2015,5-0000068053,SIERRA CENTRAL CREDIT UNION
2015,5-0000068084,FIRST SOUTH FINANCIAL CREDIT U
2015,5-0000068085,KNOXVILLE TVA EMPLOYEES CREDIT
2015,5-0000068095,EASTMAN CREDIT UNION
2015,5-0000068186,COLUMBIA CREDIT UNION
2015,5-0000068203,SPOKANE TEACHERS CREDIT UNION
2015,5-0000068237,GLOBAL CREDIT UNION
2015,5-0000068248,FORUM CREDIT UNION
2015,5-0000068251,UNITED HERITAGE CREDIT UNION
2015,5-0000068256,BELCO COMMUNITY CREDIT UNION
2015,5-0000068259,INDIANA MEMBERS CREDIT UNION
2015,5-0000068287,CENTRA CREDIT UNION
2015,5-0000068298,TAPCO CREDIT UNION
2015,5-0000068344,MAGNIFY CREDIT UNION
2015,5-0000068359,VELOCITY CREDIT UNION
2015,5-0000068366,SAFE CREDIT UNION
2015,5-0000068375,SERVICE CREDIT UNION
2015,5-0000068377,POINT LOMA CREDIT UNION
2015,5-0000068383,TECHNOLOGY CREDIT UNION
2015,5-0000068398,SCHOOLS FINANCIAL CREDIT UNION
2015,5-0000068402,VALLEY FIRST CREDIT UNION
2015,5-0000068415,SOUTHLAND CREDIT UNION
2015,5-0000068417,FAIRWINDS CREDIT UNION
2015,5-0000068421,CREDIT UNION WEST
2015,5-0000068425,ILLIANA FINANCIAL CREDIT UNION
2015,5-0000068428,PREMIER AMERICA CREDIT UNION
2015,5-0000068429,TRAVIS CREDIT UNION
2015,5-0000068433,AMERICU CREDIT UNION
2015,5-0000068437,BELLCO CREDIT UNION
2015,5-0000068439,RESOURCE ONE CREDIT UNION
2015,5-0000068444,FIRST CREDIT UNION
2015,5-0000068458,VENTURA CIOUNTY CREIDT UNION
2015,5-0000068460,LBS FINANCIAL CREDIT UNION
2015,5-0000068475,RIVER VALLEY CREDIT UNION
2015,5-0000068476,TROPICAL FINANCIAL CREDIT UNIO
2015,5-0000068479,MUTUAL SECURITY CREDIT UNION
2015,5-0000068483,MATADORS COMMUNITY CREDIT UNIO
2015,5-0000068490,VYSTAR CREDIT UNION
2015,5-0000068493,WATER AND POWER COMMUNITY CRED
2015,5-0000068494,PACIFIC MARINE CREDIT UNION
2015,5-0000068511,CONNEX CREDIT UNION
2015,5-0000068579,PATELCO CREDIT UNION
2015,5-0000068583,AVADIAN CREDIT UNION
2015,5-0000068600,MIDFLORIDA CREIDT UNION
2015,5-0000068601,WINGS FINANCIAL CREDIT UNION
2015,5-0000068613,ONE NEVADA CREDIT UNION
2015,5-0000068645,SUNCOAST CREDIT UNION
2015,5-0000068651,SPIRE CREDIT UNION
2015,5-0000097084,DUPAGE CREDIT UNION
2015,5-0000097093,SAFEAMERICA CREDIT UNION
2015,7-01-0464609,RESIDENTIAL MORTGAGE SERVICES
2015,7-01-0726495,BROKER SOLUTION INC.
2015,7-0267100004,JAMES B. NUTTER & COMPANY
2015,7-0471809999,GUILD MORTGAGE COMPANY
2015,7-05-0402708,EMBRACE HOME LOANS  INC.
2015,7-0623009990,THE MCCUE MORTGAGE COMPANY
2015,7-11-3019327,WALL STREET MORTGAGE BANKERS
2015,7-11-3616531,ACADEMY MORTGAGE CORP.
2015,7-13-3753941,FRANKLIN FIRST FINANCIAL  LTD.
2015,7-16-0964023,NOTHNAGLE HOME SECURITIES CORP
2015,7-16-1566654,PREMIUM MORTGAGE CORP
2015,7-1635900004,ENVOY MORTGAGE  LTD.
2015,7-20-0142846,LIBERTY HOME EQUITY SOLUTIONS 
2015,7-20-2471369,SOVEREIGN LENDING GROUP
2015,7-20-5238443,HIGHTECHLENDING  INC.
2015,7-20-5239910,INTEGRITY FIRST FINANCIAL GROU
2015,7-20-8921389,HOME POINT FINANCIAL CORP
2015,7-2003500009,AMERICASH
2015,7-2149009991,UNIVERSAL AMERICAN MTG. CO.LLC
2015,7-22-3039688,FREEDOM MORTGAGE CORPORATION
2015,7-22-3665409,ATLANTIC HOME LOANS  INC.
2015,7-22-3887207,NEW DAY FINANCIAL  LLC
2015,7-22-3932984,VINSON MORTGAGE SERVICES INC
2015,7-23-2470039,CARDINAL FINANCIAL COMPANY  LP
2015,7-23-2769131,FINANCE OF AMERICA MORTGAGE LL
2015,7-2317700005,PHH HOME LOANS
2015,7-25-1629231,KEYSTONE FINANCIAL SERVICES
2015,7-26-0021318,AMERISAVE MORTGAGE CORPORATION
2015,7-26-0335190,DIRECTORS FINANCIAL GROUP
2015,7-26-0360466,BAY EQUITY LLC
2015,7-26-0508430,RPM MORTGAGE INC
2015,7-26-0595342,MOVEMENT MORTGAGE  LLC
2015,7-26-4193875,ISERVE RESIDENTIAL LENDING LLC
2015,7-26-4599244,LOANDEPOT.COM  LLC
2015,7-3027509990,PHH MORTGAGE CORPORATION
2015,7-33-0941669,PLAZA HOME MORTGAGE  INC.
2015,7-34-1194858,STONEGATE MORTGAGE CORPORATION
2015,7-36-3987946,PERL MORTGAGE  INC.
2015,7-36-4327855,GUARANTEED RATE INC
2015,7-37-1542226,NEW PENN FINANCIAL  LLC
2015,7-38-2434249,TOWNE MORTGAGE COMPANY
2015,7-38-2749215,VANDYK MORTGAGE CORPORATION
2015,7-38-2750395,UNITED SHORE
2015,7-3827009995,UNION HOME MORTGAGE CORP
2015,7-41-1726353,SUMMIT MORTGAGE CORPORATION
2015,7-41-1795868,DITECH FINANCIAL LLC
2015,7-41-1956286,AGSTAR FINANCIAL SERVICES
2015,7-43-0710608,GERSHMAN INVESTMENT CORP.
2015,7-43-0951349,PARAMOUNT MORTGAGE COMPANY
2015,7-43-1937428,HOMETOWN EQUITY MORTGAGE
2015,7-46-3689142,HOMESIDE FINANCIAL  LLC
2015,7-47-0873092,NETWORK CAPITAL FUNDING CORP
2015,7-47-0912342,PARAMOUNT EQUITY MORTGAGE
2015,7-51-0517525,ON Q FINANCIAL INC
2015,7-5183509992,ROCKY MOUNTAIN MORTGAGE COMPAN
2015,7-52-2091594,AMERICAN INTERNET MORTGAGE INC
2015,7-52-2276553,UNIVERSAL MORTGAGE AND FINANCE
2015,7-54-1822116,ATLANTIC BAY MORTGAGE GRP LLC
2015,7-54-1862878,CAPITAL CENTER LLC
2015,7-54-1994393,JG WENTWORTH HOME LENDING LLC
2015,7-57-1175755,CROSSCOUNTRY MORTGAGE
2015,7-62-1494087,CHURCHILL MORTGAGE CORPORATION
2015,7-62-1532940,FRANKLIN AMERICAN MORTGAGE CO
2015,7-62-1859487,PEOPLES HOME EQUITY  INC
2015,7-68-0309242,CMG MORTGAGE  INC.
2015,7-68-0570826,FIRST OPTION MORTGAGE  LLC
2015,7-7049700008,COMMONFUND MORTGAGE CORP
2015,7-7056000000,SIERRA PACIFIC MORTGAGE
2015,7-7071400009,NATIONWIDE ADVANTAGE MORTGAGE
2015,7-7187200007,FIRST MORTGAGE COMPANY  INC
2015,7-7197000003,QUICKEN LOANS
2015,7-72-0593959,STANDARD MORTGAGE CORP.
2015,7-7230000003,EQUITY NOW INC.
2015,7-7257500009,ACADEMY MORTGAGE CORPORATION
2015,7-73-1577221,GATEWAY MORTGAGE GROUP LLC
2015,7-74-2508160,SWBC MORTGAGE CORPORATION
2015,7-75-2695327,EVERETT FINANCIAL INC. DBA SUP
2015,7-75-2838184,ARK-LA TEX FINANCIAL SERVICES
2015,7-75-2921540,NATIONSTAR MORTGAGE LLC
2015,7-75-2945170,ASPIRE FINANCIAL INC
2015,7-75-3170028,PACIFIC UNION FINANCIAL  LLC
2015,7-76-0236067,CORNERSTONE HOME LENDING  INC.
2015,7-76-0503625,FAIRWAY INDEPENDENT MORT CORP
2015,7-76-0561995,NETWORK FUNDING LP
2015,7-7621100007,MORTGAGE FINANCIAL  INC.
2015,7-7638200000,WESTSTAR MORTGAGE
2015,7-7674000006,VITEK MORTGAGE GROUP
2015,7-77-0251790,RESOURCE LENDERS INC
2015,7-77-0455415,KINGS MORTGAGE SERVICES  INC.
2015,7-7756300009,AMERICAN EQUITY MORTGAGE  INC.
2015,7-7776400006,HOMESTEAD FUNDING CORP.
2015,7-7776600008,1ST PRIORITY MORTGAGE  INC.
2015,7-7811300008,HOMEBRIDGE FINANCIAL SERVICES 
2015,7-7927200007,IFREEDOM DIRECT CORPORATION
2015,7-7992700007,AMERICAN PACIFIC MORTGAGE CORP
2015,7-80-0233937,IMPAC MORTGAGE CORP.
2015,7-80-0860209,REVERSE MORTGAGE FUNDING LLC
2015,7-83-0171636,WALLICK & VOLK  INC.
2015,7-83-0345906,OPEN MORTGAGE LLC
2015,7-84-1040263,CHERRY CREEK MORTGAGE CO.  INC
2015,7-84-1594306,AMERICAN FINANCING CORPORTAION
2015,7-86-0415227,NOVA HOME LOANS
2015,7-86-0860478,PRIMARY RESIDENTIAL MORTGAGE I
2015,7-87-0567410,AXIOM FINANCIAL LLC
2015,7-91-1780488,SUMMIT FUNDING  INC
2015,7-93-1190071,W. J. BRADLEY MORTGAGE CAPITAL
2015,7-93-1231049,SUMMIT MORTGAGE CORPORATION
2015,7-93-1248952,DIRECTORS MORTGAGE  INC.
2015,7-94-3195577,FIRST PRIORITY FINANCIAL
2015,7-95-4623407,PROSPECT MORTGAGE
2015,7-95-4762204,LENOX FINANCIAL MORTGAGE CORP
2015,7-95-4866828,AMERICAN FINANCIAL NETWORK INC
2015,9-0000012311,THE HUNTINGTON NATIONAL BANK
2015,9-0000035570,INVESTORS BANK
2015,9-0000060143,COMERICA BANK
2015,9-0000063069,CITY NATIONAL BANK
2015,9-0000075633,BMO HARRIS BANK N.A.
2015,9-0000112837,CAPITAL ONE  NA
2015,9-0000125471,STERLING NATIONAL BANK
2015,9-0000143662,UMPQUA BANK
2015,9-0000197478,EAST WEST BANK
2015,9-0000208244,OLD NATIONAL BANK
2015,9-0000210434,THE NORTHERN TRUST COMPANY
2015,9-0000212465,MUFG UNION BANK  N.A.
2015,9-0000214807,DEUTSCHE BANK TRUST COMPANY AM
2015,9-0000229801,VALLEY NATIONAL BANK
2015,9-0000233031,REGIONS BANK
2015,9-0000266271,TCF NATIONAL BANK
2015,9-0000276579,ZIONS FIRST NATIONAL BANK
2015,9-0000280110,KEYBANK NATIONAL ASSOCIATION
2015,9-0000311845,ARVEST BANK
2015,9-0000339858,BOKF NA
2015,9-0000342634,TRUSTMARK NATIONAL BANK
2015,9-0000395238,SYNOVUS BANK
2015,9-0000413208,HSBC BANK USA  NA
2015,9-0000451965,WELLS FARGO BANK  NA
2015,9-0000476810,CITIBANK  N.A.
2015,9-0000480228,BANK OF AMERICA  N.A.
2015,9-0000497404,TD BANK N.A.
2015,9-0000501105,M&T BANK
2015,9-0000504713,US BANK  N.A.
2015,9-0000546571,PENTAGON FEDERAL CREDIT UNION
2015,9-0000601050,COMMERCE BANK
2015,9-0000606046,BANCORPSOUTH BANK
2015,9-0000613307,PEOPLE'S UNITED BANK
2015,9-0000617677,NFCU
2015,9-0000619877,USAA FEDERAL SAVINGS BANK
2015,9-0000656377,WASHINGTON FEDERAL
2015,9-0000656733,MB FINANCIAL BANK NA
2015,9-0000664756,PROSPERITY BANK
2015,9-0000675332,SUNTRUST BANK  INC
2015,9-0000694904,NEW YORK COMMUNITY BANK
2015,9-0000697633,COMPASS BANK
2015,9-0000722777,SANTANDER BANK N.A.
2015,9-0000723112,FIFTH THIRD BANK
