,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
11874,HAMILTON NATIONAL MORTGAGE CO,7-23-2438194,,,,
11875,"DITECH.COM, INC.",7-23-2887228,,,,
11876,JAMES B. NUTTER & CO.,7-2467100004,James B Nutter & Co,644.0,801.0,100.0
11877,PARAMOUNT BOND & MORT CO INC,7-2483809994,,,,
11878,VALLEY BANK OF KALISPELL,7-2509809990,,,,
11879,"PREMIUM CAPITAL FUNDING, LLC",7-27-0011311,,,,
11880,"MUTUAL SERVICE MORTGAGE, LLC",7-30-0073253,,,,
11881,ADVANTIX LENDING,7-30-0237185,,,,
11882,K. HOVNANIAN AMERICAN MORTGAGE,7-3000809992,,,,
11883,GUANANTEE PACIFIC MORTGAGE LLC,7-32-0095778,,,,
11884,"HEARTHSIDE FUNDING, LP",7-33-0668396,,,,
11885,"JOHN LAING MORTGAGE, LP",7-33-0697309,,,,
11886,"FORECAST HOME MORTGAGE, LLC",7-33-0795469,,,,
11887,FLEXPOINT FUNDING CORPORATION,7-33-0806023,,,,
11888,SOUTH COUNTY MORTGAGE,7-33-0819397,,,,
11889,GOLD COAST MORTGAGE,7-33-0858269,,,,
11890,JAYCO CAPITAL GROUP,7-33-0914481,,,,
11891,NATIONAL MORTGAGE NETWORK,7-33-0964640,NATIONAL MORTGAGE NETWORK INC,798.0,4611.0,100.0
11892,"COLUMBIA HOME LOANS, LLC",7-3447609992,,,,
11893,"WHITLEY MORTGAGE ASSOCIATES, I",7-3452209990,,,,
11894,"CAPITAL FINANCIAL SERVICES, IN",7-35-1781299,Capital One Financial Corp,232.0,50.0,85.29761125763005
11895,HFC,7-36-1239445,,,,
11896,LINCOLN MORTGAGE & FUNDING COR,7-36-3440549,,,,
11897,HOMETOWN AMERICA,7-36-4194242,,,,
11898,"MJC MORTGAGE COMPANY, LLC",7-36-4475681,,,,
11899,"NAPERVILLE MORTGAGE, LLC",7-36-4477404,,,,
11900,"PERSONAL MORTGAGE GROUP, LLC",7-36-4483896,Perl Mortgage Inc,916.0,11370.0,80.97466622969995
11901,"UNITED HOME LOANS, INC",7-36-4489176,,,,
11902,SOUTH CENTRAL ILLINOIS MORTGAG,7-37-1400739,,,,
11903,"SSBB MORTGAGE, LLC",7-37-1450055,,,,
11904,THE BANKERS GUARANTEE T & T CO,7-3733609993,,,,
11905,"PACESETTER MORTGAGE CO., INC.",7-38-3022569,,,,
11906,AMERIFUND MORTGAGE LLC,7-38-3061746,American Mortgage,82.0,61.0,82.70364245569809
11907,TRANEX FINANCIAL INC.,7-38-3138688,,,,
11908,MORTGAGE 1 AT SUBURBAN,7-38-3532172,,,,
11909,AMERICAN MORTGAGE SERVICE CO.,7-3833009998,American Mortgage,82.0,61.0,81.0190277656766
11910,ERIE WEST MORTGAGE COMPANY,7-3842409993,,,,
11911,BADGERLAND FARM CREDIT,7-39-0808592,,,,
11912,IMS MORTGAGE COMPANY,7-39-1871324,,,,
11913,"1ST PLACE MORTGAGE, LLC",7-39-1976714,,,,
11914,BRIER MORTGAGE CORPORATION,7-41-1831950,,,,
11915,"AGSTAR FINANCIAL SERVICES, ACA",7-41-1956286,AgStar Financial Services ACA,56.0,4618.0,100.0
11916,"SIGNATURE HOME MORTGAGE, LP",7-41-2064761,,,,
11917,NEXT HOME MORTAGE,7-42-1449557,,,,
11918,"STOCK FINANCIAL SERVICES, LLC",7-42-1570515,,,,
11919,"RJH MORTGAGE, INC.",7-45-0479101,First OH Mortgage Corp,454.0,865.0,82.25226393365858
11920,SUTTER BUTTES,7-45-0491705,,,,
11921,FREY FINANCIAL,7-46-0491253,,,,
11922,FARM CREDIT SERVICES OF AMERIC,7-47-0376012,,,,
11923,INDEPENDENT FINANCIAL MORTGAGE,7-48-1197207,,,,
11924,ADVANCE MORTGAGE,7-52-1996388,ADVANCED MORTGAGE GROUP,20.0,3750.0,95.56162377325948
11925,"NFM, INC.",7-52-2102740,,,,
11926,FARM CREDIT OF THE VIRGINIAS,7-54-0756781,,,,
11927,CARTERET MORTGAGE,7-54-1763567,,,,
11928,ORGIEN FINANCIAL,7-54-1779092,,,,
11929,WINSTAR MORTGAGE PARTNERS INC,7-54-2118158,Nationstar Mortgage Llc,812.0,1804.0,81.24084823338707
11930,"MORTGAGE BROKERS SERVICES, INC",7-5556209999,,,,
11931,"AMERITRUST MORTGAGE COMPANY, L",7-56-2270727,,,,
11932,"GLOBAL EQUITY LENDING, INC.",7-58-1992208,,,,
11933,TRINITY MORTGAGE AFFILIATES,7-58-2279935,,,,
11934,THE PIEDMONT FUNDING GROUP,7-58-2427352,,,,
11935,"WESTFIELD HOME MORTGAGE, LLC",7-58-2531174,,,,
11936,"ASHTON WOODS MORTGAGE, LLC",7-58-2539277,,,,
11937,FARM CREDIT OF NORTH FLORIDA,7-59-3054214,,,,
11938,MORTGAGE PROF OF TAMPA BAY LLC,7-59-3534998,,,,
11939,ON TOP OF THE WORLD COMMUNITIE,7-59-6059413,,,,
11940,COOP. A/C SAN RAFAEL,7-60-0224450,,,,
11941,TRUE LENDING COMPANY LLC,7-62-1842357,,,,
11942,"Old Stone Mortgage, L.L.C.",7-63-1181547,,,,
11943,CLARKE COMPANY MORTGAGE,7-63-1213144,CLARITY MORTGAGE,198.0,3635.0,80.15926993845547
11944,PRIME MORTGAGE INC,7-64-0785393,,,,
11945,BAYSHORE FINANCIALCORPORATION,7-6451609994,,,,
11946,YALE MORTGAGE CORPORATION,7-65-0367752,,,,
11947,"LIBERTY HOME LENDING, INC",7-65-0396839,,,,
11948,THE HASTY MORTGAGE CORPORATION,7-65-0668369,,,,
11949,NEW HORIZON FINANCIAL,7-65-0888677,,,,
11950,"MSC MORTGAGE, LLC",7-65-0904482,WMC MORTGAGE CORP,1190.0,764.0,85.02718352211627
11951,UNITED MORTGAGE LENDERS INC.,7-65-0938671,,,,
11952,"FIRST MORTGAGE OF FLORIDA, LLC",7-65-1113234,,,,
11953,AEELA MORTGAGE,7-66-0188856,,,,
11954,CENTRO HIPOTECARIO,7-66-0214491,,,,
11955,COOP AHORRO Y CREDITO HERMANOS,7-66-0344924,,,,
11956,"METRO ISLAND MORTGAGE, INC.",7-66-0563608,,,,
11957,"DIABLO FUNDING GROUP, INC",7-68-0277777,DIABLO FUNDING GROUP,327.0,4637.0,100.0
11958,"SUNDANCE MORTGAGE, LLC",7-68-0533223,,,,
11959,BROOKSAMERICA MORTGAGE CORPORA,7-7009000009,,,,
11960,"COAST CITITES FINANCIAL, INC",7-7082400003,,,,
11961,ADCOFINANCIAL MORTGAGE SERVICE,7-7113200004,,,,
11962,SUNRISE VISTA MORTGAGE CORP,7-7118000004,,,,
11963,VAN DYK MORTGAGE CORPORATION,7-7140600003,,,,
11964,INTERSTATE HOME LOAN CENTER IN,7-7145700006,Interstate Home Loan Center Inc,636.0,838.0,94.9502609469834
11965,WINDSOR CAPITAL MORTGAGE CORP,7-7146000009,WINDSOR FINANCIAL MORTGAGE CORP,1188.0,771.0,81.178049649788
11966,21ST MORTGAGE CORPORATION,7-7162800002,,,,
11967,"TRUST AMERICA MORTGAGE,INC.",7-7162900005,,,,
11968,MISSION MORTGAGE,7-7166300005,,,,
11969,RIGHT AWAY MORTGAGE,7-7177900003,,,,
11970,ADVANTAGE MORTGAGE CORPORATION,7-7185900000,,,,
11971,"UNITED-BILT HOMES, INC.",7-72-0506617,,,,
11972,"SUNCAP MORTGAGE, INC.",7-72-1332273,,,,
11973,"Adair Financial Services, LLC",7-72-1537112,,,,
11974,SKYLINE FUNDING,7-7226000000,,,,
11975,PROGRESSIVE LOAN FUNDING,7-7240400005,PROGRESSIVE LENDING LLC,889.0,3617.0,80.0121215003449
11976,PREFERRED MORTGAGE CORPORATION,7-7248700009,,,,
11977,BENEFIT FUNDING COPRORATION,7-7249900007,,,,
11978,"MORTGAGE MARKET, INCORPORATED",7-7261400008,,,,
11979,FIRST LENDERS MORTGAGE CORPORA,7-7266100007,,,,
11980,SERVICE MORTGAGE CORPORATION,7-7279500008,,,,
11981,METRO FUNDING CORPORATION,7-7284700006,,,,
11982,PREMIER MORTGAGE CORORATION,7-7286400006,,,,
11983,BANKERS FINANCIAL MORTGAGE GRP,7-7304100009,,,,
11984,"ASSURED MORTGAGE, INC.",7-7315500007,,,,
11985,OAKTREE FUNDING,7-7325600006,,,,
11986,"LEND AMERICA, INC.",7-7334700009,Lend America Inc,691.0,4663.0,100.0
11987,AMBECK MORTGAGE ASSOOCIATES,7-7335000009,,,,
11988,NATIONS STANDARD MORTGAGE CORP,7-7339400008,Nationstar Mortgage Llc,812.0,1804.0,82.95861291001458
11989,"CHOICE MORTGAGE,INC",7-7366500004,CHOICE MORTGAGE SERVICES INC,194.0,4670.0,89.51070687973225
11990,S.I.M. CORP,7-7372500007,,,,
11991,PEOPLE'S CHOICE MORTGAGE CORP,7-7398600002,,,,
11992,"NORTHLAND FUNDING GROUP, LP",7-74-2933927,,,,
11993,PEACHTREE RESIDENTIAL,7-74-2938094,,,,
11994,"SANTA FE MORTGAGE, LLC",7-74-2949159,,,,
11995,"TOWNSTONE FINANCIAL INC,",7-74-3050221,,,,
11996,"MERIDIAN MOME MORTGAGE, LP",7-74-3082948,,,,
11997,GOLD COAST HOME MORTGAGE,7-74-3110521,,,,
11998,BRINKLEY MORTGAGE CORPORATION,7-7405400001,,,,
11999,AMERISTAR MORTGAGE CORPORATION,7-7426400004,,,,
12000,OWNIT MORTGAGE SOLUTIONS INC.,7-7431100008,,,,
12001,AUSTIN-WILLIAMS MORTGAGE CORP.,7-7440000009,,,,
12002,CALIFORNIA EMPIRE FINANCIAL GR,7-7452700006,,,,
12003,UNIWEST MORTGAGE COMPANY,7-7462000008,,,,
12004,KARMA MORTGAGE CORPORATION,7-7471100000,,,,
12005,FRANKLIN LOAN CORP,7-7483600006,,,,
12006,OAK STREET MORTGAGE/GW,7-75-1794257,Oak Street Mortgage Llc,860.0,2677.0,94.61403265231088
12007,"CERTIFIED FUNDING, L.P.",7-75-2930700,,,,
12008,KELLNER MORTGAGE INVESTMENTS,7-75-2958981,,,,
12009,"SOUTHEAST HOME MORTGAGE, LLC",7-75-3011794,,,,
12010,"MICHIGAN HOME MORTGAGE, LLC",7-75-3011810,,,,
12011,ROBERT STRINGER AND ASSOCIATE,7-7502300005,,,,
12012,"STEARNS LENDING, INC.",7-7505400005,,,,
12013,UNITED CAPITAL FUNDING,7-7529500008,,,,
12014,"MMS MORTGAGE SERVICES, LTD.",7-7548100004,,,,
12015,F M MORTGAGE CORPORATION,7-7559200004,,,,
12016,PRINCIPAL RESIDENTIAL MORTGAGE,7-7564000004,PRINCIPAL RESIDENTIAL MORTGAGE INC,887.0,878.0,100.0
12017,SOMERSET INVESTORS CORP.,7-7584600006,,,,
12018,SD MORTGAGE,7-76-0499754,SOUND MORTGAGE GROUP,991.0,816.0,81.28276873619242
12019,COMPUFUND,7-76-0546957,,,,
12020,PRESTIGE RESIDENTIAL,7-76-0562635,,,,
12021,WRT FINANCIAL,7-76-0612091,Merit Financial,760.0,2743.0,80.27726739730286
12022,RESIDENTIAL PRIME LENDING,7-76-0656357,,,,
12023,"PACIFIC MUTUAL FUNDING, INC",7-7603900000,,,,
12024,CHURCHILL MORTGAGE CORP,7-7608900002,Churchill Mortgage Corp,260.0,11392.0,100.0
12025,SACRAMENTO VALLEY FINANCIAL,7-7612700000,,,,
12026,MONEY CORP(FN),7-7619100004,,,,
12027,"MORTGAGE FINANCIAL SERVICES, I",7-7621100007,MORTGAGE FINANCIAL INC,721.0,885.0,94.36014091012038
12028,ALL AMERICAN HOME MORTGAGE,7-7631500009,AMERICAN HOME MORTGAGE CORP,32.0,899.0,86.2743320179733
12029,AME FINANCIAL CORPORATION,7-7634100001,,,,
12030,"TOWER FUNDING OF VALENCIA, INC",7-7657100000,,,,
12031,REPUBLIC FINANCIAL CORPORATION,7-7659100002,,,,
12032,AMER. ACCEPTANCE MORTGAGE,7-7665200006,,,,
12033,"WINTERWOOD MORTGAGE GROUP, LLC",7-7682400005,,,,
12034,PRODUCTION MORTGAGE INC,7-7687200005,,,,
12035,MORTGAGE 1 INCORPORATED,7-7687600009,,,,
12036,PROTHOS CORPORATION,7-7696300008,,,,
12037,FIRST RESIDENTIAL MORTGAGE SVC,7-7697500006,,,,
12038,MORTGAGE ASSISTANCE LENDING GR,7-77-0504368,,,,
12039,TENACITY MORTGAGE,7-7708600003,,,,
12040,"PARADISE FINANCIAL GROUP, INC",7-7709200006,,,,
12041,"TWG INVESTMENTS, INC.",7-7713500009,,,,
12042,"PLAZA MORTGAGE GROUP, INC.",7-7730300004,Plaza Home Mortgage Inc,923.0,1729.0,82.01886946549104
12043,ACCESS BANK AND MORTGAGE,7-7743500003,,,,
12044,STAR FINANCIAL CORPORATION,7-7745000001,,,,
12045,MAC-CLAIR MORTGAGE CORPORATION,7-7765600003,,,,
12046,ALL WESTERN MORTGAGE,7-7771800008,,,,
12047,"FIRST MUTUAL MORTGAGE, INC.",7-7779000001,,,,
12048,CONSUMER MORTGAGE SERVICES INC,7-7783600007,CONSUMER FIRST MORTGAGE,210.0,7495.0,100.0
12049,EAGLE MORGAGE COMPANY,7-7797900003,EAGLE MORTGAGE INC,354.0,833.0,94.89719108836032
12050,"RESIDENTIAL MORTGAGE GROUP, IN",7-7801500001,,,,
12051,GORMAN & GORMAN RES MTG SRV IN,7-7802700002,,,,
12052,FIRST INTERSTATE FNCL CORP.,7-7806400002,,,,
12053,SAN DIEGO SOUTHLAND EQUITIES,7-7811400009,,,,
12054,FIRST FINANCIAL CORPORATION,7-7818400003,,,,
12055,"MORTGAGE MASTER, INC.",7-7820500001,MORTGAGE MARKET INC,723.0,856.0,84.25450231953597
12056,GUARANTEE HOME LOANS,7-7827400005,,,,
12057,MCMILLIN REALTY AND MORTGAGE,7-7830300008,,,,
12058,OLYMPIA FUNDING,7-7841800007,,,,
12059,CAPITAL MORTGAGE FINANCE CORP.,7-7842500000,,,,
12060,"FINANCIAL RESOURCES GROUP, INC",7-7847900006,,,,
12061,BWC MORTGAGE SERVICES,7-7858400006,BNC Mortgage Inc,123.0,910.0,88.70631610154824
12062,"PACIFIC COMMUNITY MORTGAGE,INC",7-7862800001,,,,
12063,STANDARD HOME MORTGAGE,7-7868500005,STANDARD MORTGAGE CORP,995.0,797.0,85.08906968106183
12064,MLC MORTGAGE CORP.,7-7871300007,,,,
12065,MARATHON  FINANCIAL CORPORATIO,7-7871500009,,,,
12066,"COLSON MORTGAGE CO, INC",7-7876400006,,,,
12067,"THE MORTGAGE FIRM, INC.",7-7879900003,,,,
12068,NEW CENTURY MTG CORPORATION,7-7900200006,,,,
12069,"CLIFFCO, INC. DBA CLIFFCO MORT",7-7902600002,,,,
12070,"KEY FINANCIAL GROUP, INC.",7-7915500009,,,,
12071,LOAN CENTER OF CALIFORNIA,7-7935900009,,,,
12072,LONG ISLAND MORTGAGE GROUP,7-7949600003,,,,
12073,EMBASSY MORTGAGE CORPORATION,7-7955000007,,,,
12074,MARSHALL REDDER HOME MORTGAGE,7-7957300002,,,,
12075,QUALIFIED MORTGAGE SERV,7-7974100008,,,,
12076,MICHIGAN MUTUAL INC. D/B/A FIR,7-7983500003,,,,
12077,APPROVED MORTGAGE CORP.,7-7986200008,,,,
12078,MONEY FIRST FINANCIAL SERVICES,7-7987000004,,,,
12079,"SECURITY FIRST FINL GROUP, LLC",7-80-0066627,,,,
12080,"BENEFIT MORTGAGE, LLC",7-80-0066631,,,,
12081,"COLORADO LENDING GROUP 1, LLC",7-84-1560607,,,,
12082,SPECTRUM FINANCIAL GROUP INC,7-86-0803944,,,,
12083,SPH MORTGAGE,7-86-0844665,First OH Mortgage Corp,454.0,865.0,81.95645170366555
12084,PATRION MORTGAGE FKA RCCU MTG,7-87-0697287,,,,
12085,PINNACLE MORTGAGE OF NEVADA,7-88-0419519,,,,
12086,HORIZON MORTGAGE & INVESTMENT,7-91-1621054,,,,
12087,AMERIBANC CORPORATION,7-91-1769058,,,,
12088,NORTHWEST FARM CREDIT SERVICES,7-91-2006136,,,,
12089,"BW MORTGAGE, LLC",7-91-2120981,BNC Mortgage Inc,123.0,910.0,81.19953616965661
12090,"RODDEL MORTGAGE COMPANY, LP",7-91-2141825,,,,
12091,RAINLAND MORTGAGE COMPANY,7-93-0730212,,,,
12092,"NORTHWEST LENDING GROUP, INC.",7-93-1258874,,,,
12093,"PACIFIC NORTHWEST MORTGAGE, IN",7-93-1280705,PACIFIC NORTHWEST MORTGAGE INC,876.0,4719.0,94.12704433517418
12094,REDWOOD MORTGAGE,7-94-2479776,,,,
12095,CEDAR MORTGAGE INC,7-94-2735729,First CA Mortgage Co,430.0,3698.0,81.12401954865877
12096,CITIMUTUAL CORPORATION,7-94-3293940,,,,
12097,ROYAL CROWN BANCORP,7-94-3338516,,,,
12098,CAMINO REAL MORTGAGE BROKERS,7-95-4441070,,,,
12099,REAL ESTATE LENDERS,7-95-4833804,,,,
12100,EMPIRE MORTGAGE CORPORATION,7-95-4855230,,,,
12101,FIRST NATIONAL BANK GEMANTOWN,1-0000000086,,,,
12102,National City Bank of Kentucky,1-0000000109,,,,
12103,DNB FIRST NA,1-0000000661,,,,
12104,THE MILFORD NATIONAL BANK AND,1-0000000866,,,,
12105,National City Bank of Indiana,1-0000000869,,,,
12106,THE 1ST NB OF GREENCASTLE,1-0000001081,,,,
12107,THE FIRST NATIONAL BANK OF WAV,1-0000003105,,,,
12108,FIRST NATIONAL BANK BALLINGER,1-0000003533,,,,
12109,"CADENCE BANK, N.A.",1-0000003656,Cadence Bancorp Llc,216.0,26.0,100.0
12110,OLD SECOND NATIOANL BANK,1-0000004596,,,,
12111,THE RAWLINS NATIONAL BANK,1-0000005413,,,,
12112,SAN ANGELO BANKING CENTER,1-0000005466,,,,
12113,QUEENSBOROUGH NATIONAL BANK,1-0000006207,,,,
12114,HNB NATIONAL BANK,1-0000006635,,,,
12115,FIRST NATIONAL BANK OF RF,1-0000007087,,,,
12116,THE FIRST NATIONAL BANK NH,1-0000007187,Bank Of NH,147.0,5917.0,100.0
12117,FNB ROCKIES,1-0000007435,,,,
12118,EATON NATIONAL BANK,1-0000007557,,,,
12119,FIRST NATIONAL BANK OF HARTFOR,1-0000007592,,,,
12120,FIRST NATIONAL BANK OF WAYNESB,1-0000007899,,,,
12121,FIRST NATL BK OF FREDERICKSBRG,1-0000008783,,,,
12122,NEXTIER BANK,1-0000008854,,,,
12123,THE FIRST NATIONAL BANK OF MER,1-0000009810,,,,
12124,"FIRST HOPE BANK, A NATIONAL BA",1-0000010118,,,,
12125,FIRST NATIONAL BANK OF TOM BEA,1-0000011019,,,,
12126,FIRST NB OF LOUISBURG,1-0000011798,,,,
12127,FIRST NATIONAL BANK OF STLOUIS,1-0000012333,,,,
12128,"COUNTYBANK, N.A.",1-0000012898,,,,
12129,FIRST NATIONAL BANK OF MT. VER,1-0000013504,,,,
12130,CITIZENS NATIONAL BANK OF TEXA,1-0000013516,,,,
12131,COUNTY NB,1-0000013998,,,,
12132,BELMONT NATL BANK C/O SKY BANK,1-0000014050,,,,
12133,THE FIRST NATIONAL BANK AT PAR,1-0000014209,,,,
12134,CORNERSTONE BANK& TRUST,1-0000014347,,,,
12135,"BANK CALUMENT, NA",1-0000014379,,,,
12136,THE BARABOO NATIONAL BANK,1-0000014397,,,,
12137,PEOPLES NATIONAL BANK OF KEWAN,1-0000014418,,,,
12138,FARMERS-MERCHANTS NATIONAL BAN,1-0000014458,,,,
12139,FIRST NATIONAL BANK OF PICAYUN,1-0000014592,,,,
12140,FNB MONAHANS / TEXSTAR BANK,1-0000014623,,,,
12141,FNBSM/LOAN DEPARTMENT,1-0000015000,,,,
12142,"FIRST NATIONAL BANK, HENRYETTA",1-0000015462,,,,
12143,THUMB NATIONAL BANK & TRUST CO,1-0000015817,Thumb National Bank & Trust Co,1100.0,3825.0,100.0
12144,AMERICAN NATIONAL BANK OF DEKA,1-0000016199,,,,
12145,CONSUMER NATIONAL BANK,1-0000016500,,,,
12146,LASALLE BANK MIDWEST NA,1-0000016660,,,,
12147,FIRST NATIONAL BANK OF BURLESO,1-0000017001,,,,
12148,AMEGY BANK,1-0000017479,,,,
12149,ORLANDO NATIONAL BANK,1-0000017553,,,,
12150,CHARTER WEST NATIONAL BANK,1-0000018601,,,,
12151,NORTHERN TRUST BANK OF TEXAS N,1-0000018644,,,,
12152,COMMERCE BANK OF WASHINGTON NA,1-0000018752,,,,
12153,FIRST CITIZENS NB OF UPPER SAN,1-0000018783,,,,
12154,BIG LAKE NATIONAL BANK,1-0000020494,,,,
12155,METROBANK-N.A.,1-0000021017,,,,
12156,COMMUNITY NATIONAL BANK OF SAR,1-0000021390,,,,
12157,CENTERSTATE BANK WEST FLORIDA,1-0000021842,,,,
12158,FIRST NTNL BK SO GA DBA AMERIS,1-0000022042,,,,
12159,ANB FINANCIAL N.A.,1-0000022721,,,,
12160,"THE FIRST, A NATIONAL BKG ASSN",1-0000022949,,,,
12161,BEACH FIST NATIONAL BANK,1-0000022995,,,,
12162,National City Bank of Pennsylv,1-0000023019,,,,
12163,SCBT OF THE PIEDMONT,1-0000023063,,,,
12164,BARRINGTON BANK & TRUST CO.NA,1-0000023216,,,,
12165,BREMER BANK NA (TWIN CITIES),1-0000023290,,,,
12166,BREMER BANK NA (WISC),1-0000023300,,,,
12167,"F & M BANK, NA",1-0000023348,,,,
12168,FIRST INDEPENDENT NAT'L BANK,1-0000023447,Bank Independent,138.0,104.0,81.89582942784902
12169,CONNECTICUT COMMUNITY BANK NA,1-0000023664,,,,
12170,SHENANDOAH VALLEY NAT BANK,1-0000023826,,,,
12171,KILGORE NATIONAL BANK,1-0000024051,,,,
12172,"TD BANKNORTH, N.A.",1-0000024096,,,,
12173,RAMONA NATIONAL BANK,1-0000024100,,,,
12174,"COUNTRYWIDE BANK, N. A.",1-0000024141,,,,
12175,NATIONAL BANK OF GAINESVILLE,1-0000024169,,,,
12176,"EASTSIDE COMMERCIAL BANK, N.A.",1-0000024180,,,,
12177,FREEDOM NATIONALL BANK,1-0000024257,,,,
12178,WORTHINGTON NATIONAL BANK,1-0000024343,,,,
12179,COMMERCE NATIONAL BANK OF FL,1-0000024359,,,,
12180,OSWEGO COUNTY NATL BANK,1-0000024386,,,,
12181,"MELLON 1ST BUSINESS BANK,N.A.",1-0000024400,,,,
12182,"FSG BANK, NA",1-0000024425,,,,
12183,FIRST NATIONAL BANK OF FORSYTH,1-0000024454,,,,
12184,TEXSTAR NATIONAL BANK,1-0000024465,,,,
12185,BEVERLY BANK & TRUST COMPANY,1-0000024466,,,,
12186,LAFAYETTE BANK & TRUST CO NA,1-0000024482,,,,
12187,FRANCES SLOCUM BANK & TRUST NA,1-0000024484,,,,
12188,UNITED COMMUNITIES NAT'L BANK,1-0000024487,,,,
12189,POST OAK BANK NA,1-0000024491,,,,
12190,AB&T NATIONAL BANK,1-0000024515,,,,
12191,"CITIBANK TEXAS, N.A.",1-0000024561,,,,
12192,"RABOBANK, N.A.",1-0000024583,,,,
12193,ENTERPRISE NATIONAL BANK N.J.,1-0000024620,,,,
12194,"DH FINANCIAL, LLC",1-01-0595595,,,,
12195,"Classic First Mortgage, LLC",1-01-0750197,,,,
12196,CCO MORTGAGE CORP,1-16-1146859,First CA Mortgage Co,430.0,3698.0,82.49567247228397
12197,"Delmarva Mortgage, LLC",1-20-0216668,,,,
12198,"Cape Henry Mortgage, LLC",1-20-0354063,,,,
12199,"Americorp First Mortgage, LLC",1-20-0370482,American Mortgage,82.0,61.0,83.84294380857624
12200,"Affirmative Mortgage, LLC",1-20-0406452,,,,
12201,"Millstone Mortgage, LLC",1-20-0506312,MILESTONE MORTGAGE INC,717.0,864.0,93.46030288332146
12202,"First Independent Mortgage, LL",1-20-0557441,,,,
12203,"County CORP Mortgage, LLC",1-20-0614044,,,,
12204,Global Home Mortgage,1-20-0614149,,,,
12205,"Regent Financial Services, LLC",1-20-0633934,Regions Financial Corp,957.0,47.0,81.77908501844881
12206,"NCS First Mortgage, LP",1-20-0669415,,,,
12207,"HEWITT MORTGAGE SERVICES, LLC",1-20-0790865,,,,
12208,"Ameritrust Home Mortgage, LP",1-20-0875386,,,,
12209,"Oak Street Capital, LP",1-20-0882677,,,,
12210,"FCB Mortgage, LLC",1-20-0947294,First CA Mortgage Co,430.0,3698.0,81.7462730916
12211,"Summit First Financial, LLC",1-20-0967691,,,,
12212,"Lincoln First Mortgage, LLC",1-20-0984722,,,,
12213,"EDI MORTGAGE, LLC",1-20-1018158,,,,
12214,"MNC Mortgage, LP",1-20-1062373,,,,
12215,"PRECEDENT MORTGAGE, LLC",1-20-1304561,,,,
12216,"1st Residental Mortgage, LLC",1-20-1367478,,,,
12217,"Dominion Trust Mortgage, LLC",1-20-1477942,,,,
12218,"FIRST RATE HOME MORTGAGE, LLC",1-20-1526290,1ST RATE MORTGAGE CORP,4.0,6561.0,81.75717552259854
12219,"Colonial Home Finance, LLC",1-20-1600309,,,,
12220,"ALPHA HOME LOANS, LLC",1-20-1823088,,,,
12221,"PEAK HOME MORTGAGE, LLC",1-20-1823155,Plaza Home Mortgage Inc,923.0,1729.0,82.65918027539408
12222,SILVER STATE HOME FINANCIAL LL,1-20-1823399,,,,
12223,SERVICING MORTGAGE COMPANY LLC,1-20-1888739,,,,
12224,"ADVANTAGE HOME MORTGAGE, LLC",1-20-2068985,,,,
12225,"BELLWETHER MORTGAGE, LCC",1-20-2069480,,,,
12226,"CENTRAL BUCKS MORTGAGE, LLC",1-20-2069641,,,,
12227,"FIRST ASSOCIATES MORTGAGE, LCC",1-20-2069793,,,,
12228,HOMEBUILDERS CHOICE MORTGAGE L,1-20-2069929,,,,
12229,"TRADEMARK MORTGAGE, LLC",1-20-2070075,,,,
12230,"KELLER MORTGAGE, LCC  C",1-20-2232700,,,,
12231,"NORTHWEST HOME FINANCE, LLC",1-20-2339109,,,,
12232,"CHOICE MORTGAGE SERVICING, LLC",1-20-2368435,,,,
12233,PARKWAY MORTGAGE FINANCIAL CTR,1-20-2392456,,,,
12234,"AMBER MORTGAGE, LLC",1-20-2518656,MEMBERS MORTGAGE CO INC,714.0,915.0,82.08452132105343
12235,"RIVERSIDE HOME LOANS, LLC",1-20-2594480,,,,
12236,PARAMOUNT MORTGAGE OF POLK CO,1-20-2784662,PARAMOUNT MORTGAGE CO,878.0,802.0,87.25603070981913
12237,"FULTON HOME MORTGAGE, LLC",1-20-2784791,,,,
12238,"HUBBLE HOME LOANS, LLC",1-20-2889369,,,,
12239,"MARBEN MORTGAGE, LLC",1-20-2953610,MARINA MORTGAGE CO,710.0,840.0,82.53740734505683
12240,"CHOICE HOME FINANCING, LLC",1-20-2957317,,,,
12241,"NATIONAL CONDO LENDING, LLC",1-20-2992559,,,,
12242,"NEW WEST MORTGAGE SERVICES,LLC",1-20-3059656,,,,
12243,"ALLIANCE HOME MORTGAGE, LLC",1-20-3075822,First Alliance Mortgage,425.0,2759.0,85.51143725177506
12244,"TRADITIONS MORTGAGE, LLC",1-20-3100815,,,,
12245,"RWF MORTGAGE, LLC",1-20-3207725,,,,
12246,"PNC MORTGAGE, LLC",1-20-3207833,BNC Mortgage Inc,123.0,910.0,81.06898956946436
12247,"KD MORTGAGE, LLC",1-20-3207908,,,,
12248,"MASTER HOME MORTGAGE, LLC",1-20-3243854,,,,
12249,"CAPSTONE HOME MORTGAGE, LLC",1-20-3371374,,,,
12250,PACIFIC COAST HOME MORTGAGE,1-20-3401142,PACIFIC COAST MORTGAGE,875.0,2648.0,88.95569808383357
12251,"PAGEANTRY MORTGAGE, LLC",1-20-3539651,,,,
12252,PNC MULTIFAMILY FINANCY INC.,1-25-1885222,,,,
